,Date,Open,High,Low,Close,Volume,name
37,2023-02-27,145.73692063205627,147.1774097603546,145.48038403430326,145.94410705566406,44998500,AAPL
38,2023-02-28,145.08571098317904,147.08859306462728,144.8686485359811,145.44090270996094,50547000,AAPL
39,2023-03-01,144.86865768902635,145.26330849706878,143.0729618860178,143.36895751953125,55479000,AAPL
40,2023-03-02,142.45137644789077,144.75025410916558,141.97777744941413,143.9609375,52238100,AAPL
41,2023-03-03,146.0624926286878,149.0914911594904,145.36198515518814,149.01255798339844,70732300,AAPL
42,2023-03-06,151.7356876269036,154.21216902598104,151.41010897005816,151.77516174316406,87558000,AAPL
43,2023-03-07,151.64689058754286,151.9724842932115,149.1112281718285,149.574951171875,56182000,AAPL
44,2023-03-08,150.768776295138,151.41996369175047,149.80187125635692,150.82797241210938,47204800,AAPL
45,2023-03-09,151.50878953565072,152.4756947765348,148.22326886232506,148.57846069335938,53833600,AAPL
46,2023-03-10,148.20350666672326,148.92375113671451,145.63823135434072,146.51634216308594,68572400,AAPL
47,2023-03-13,145.83556564568843,151.09436981836478,145.72703441304543,148.4600372314453,84457100,AAPL
48,2023-03-14,149.25919818665145,151.35087437586574,148.09496787151124,150.55169677734375,73695900,AAPL
49,2023-03-15,149.17042182051847,151.20290214198522,147.91738213550175,150.94638061523438,77167900,AAPL
50,2023-03-16,150.127461556798,154.3700254849667,149.6144034630521,153.76817321777344,76161100,AAPL
51,2023-03-17,153.99507952206918,154.64626683139153,152.21912097617263,152.92950439453125,98944600,AAPL
52,2023-03-20,152.99860710640667,155.7118730486912,152.09088307007352,155.29747009277344,73641400,AAPL
53,2023-03-21,155.21853377224946,157.2707359778321,154.44893912645242,157.15234375,73938300,AAPL
54,2023-03-22,157.17210596561782,159.97416620924432,155.7020036632039,155.72174072265625,75701800,AAPL
55,2023-03-23,156.7083516682842,159.39201912983532,155.57370432805416,156.8070068359375,67622100,AAPL
56,2023-03-24,156.73797352277555,158.19819969843707,155.74147036488569,158.10940551757812,59196500,AAPL
57,2023-03-27,157.8035399490982,158.62245469903792,155.76118357485748,156.16571044921875,52390300,AAPL
58,2023-03-28,155.85984584155918,156.3729039229444,153.8964227422894,155.5441131591797,45992200,AAPL
59,2023-03-29,157.2411740858945,158.89874093159347,157.2214520800284,158.6224822998047,51305700,AAPL
60,2023-03-30,159.37229315696538,160.2997391161816,159.11577163727372,160.1912078857422,49501700,AAPL
61,2023-03-31,160.27014967971024,162.79595111857384,159.74723055627194,162.69728088378906,68749800,AAPL
62,2023-04-03,162.07567322978076,164.06867907864293,162.02633812254018,163.95028686523438,56976200,AAPL
63,2023-04-04,164.37458557847017,164.61137005549932,162.90448337873613,163.41754150390625,46278300,AAPL
64,2023-04-05,162.53946059266778,162.845317301899,159.63872977420775,161.57254028320312,51511700,AAPL
65,2023-04-06,160.2602872813979,162.75650592852264,159.83603835658786,162.46051025390625,45390100,AAPL
66,2023-04-10,159.26379397330305,159.8656463623047,157.94169694007527,159.8656463623047,47716900,AAPL
67,2023-04-11,160.1813521100088,160.19121311129285,158.36591919116847,158.6520538330078,47644200,AAPL
68,2023-04-12,159.0664756179538,159.89525155138986,157.6457082720823,157.96144104003906,50133100,AAPL
69,2023-04-13,159.47098360495934,163.58527977239888,159.26378211877287,163.34848022460938,68445600,AAPL
70,2023-04-14,162.39143019016473,164.0983319737809,161.63172656331614,163.00315856933594,49386500,AAPL
71,2023-04-17,162.8847436304976,163.1807392768596,161.83890539432053,163.0228729248047,41516200,AAPL
72,2023-04-18,163.88125462301093,165.1737533320214,163.4372536454433,164.24630737304688,49923000,AAPL
73,2023-04-19,163.58526647837797,165.91374248336922,163.32872989204589,165.3908233642578,47720200,AAPL
74,2023-04-20,163.87140244421354,165.6276243886042,163.3484832728481,164.42391967773438,52456400,AAPL
75,2023-04-21,162.84527188495923,164.22656472043278,162.2927547507698,162.815673828125,58337300,AAPL
76,2023-04-24,162.79592733482866,163.3879185471219,161.70075413055952,163.12152099609375,41949600,AAPL
77,2023-04-25,162.98342757965568,164.08846202710322,161.54292334211996,161.5823974609375,48714100,AAPL
78,2023-04-26,160.88189367284764,163.07224081923718,160.62537209042043,161.57254028320312,45498800,AAPL
79,2023-04-27,162.98342657757053,166.30840595665688,162.98342657757053,166.16041564941406,64902300,AAPL
80,2023-04-28,166.23936050031372,167.58119458170708,165.6375081170057,167.4134521484375,55275900,AAPL
81,2023-05-01,167.01878932487827,168.17315888477142,166.38733892318547,167.32464599609375,52472900,AAPL
82,2023-05-02,167.81796415576136,168.07450075678005,165.3020235951721,166.28866577148438,48425700,AAPL
83,2023-05-03,167.23581486172367,168.6368446604595,164.92707625204469,165.21319580078125,65136000,AAPL
84,2023-05-04,162.68742177323023,164.8086963510818,162.11516752574818,163.5753936767578,81235400,AAPL
85,2023-05-05,168.6960655683585,171.97172463520235,168.4790030974248,171.25148010253906,113453200,AAPL
86,2023-05-08,170.1760244116815,171.5277343198539,169.8109716539451,171.18240356445312,55962800,AAPL
87,2023-05-09,170.73841026688106,171.22185523763014,169.30778230115573,169.4755096435547,45326900,AAPL
88,2023-05-10,170.70881232248743,171.70531537679722,169.60376298512443,171.24159240722656,53724500,AAPL
89,2023-05-11,171.52771685234399,172.2578222934666,169.8701504721675,171.42904663085938,49514700,AAPL
90,2023-05-12,171.5377153905618,171.97244074298538,168.94914270667581,170.5003204345703,45533100,AAPL
91,2023-05-15,171.0832715155854,171.13267487374878,169.4135375098661,170.00634765625,37266700,AAPL
92,2023-05-16,169.92730529834625,171.0635071571624,169.73958158279842,170.00634765625,42110300,AAPL
93,2023-05-17,169.65065404284252,170.8560084675657,168.37611683004315,170.618896484375,57951600,AAPL
94,2023-05-18,170.92517510124802,173.13831574371522,170.51021405749552,172.95059204101562,65496700,AAPL
95,2023-05-19,174.2745553101149,174.2745553101149,172.84194816554702,173.05931091308594,55809500,AAPL
96,2023-05-22,171.89343134950482,172.61468722054929,171.3697889134683,172.1107940673828,43570900,AAPL
97,2023-05-23,171.0536346915268,171.30063640969706,169.22581594675142,169.50245666503906,50747300,AAPL
98,2023-05-24,169.03809335131075,170.35214430979713,168.4749372695529,169.7790985107422,45143500,AAPL
99,2023-05-25,170.34225271987503,171.81437317497037,169.63088663153601,170.91529846191406,56058300,AAPL
100,2023-05-26,171.24135456411133,173.6619683326656,171.03386649216068,173.32603454589844,54835000,AAPL
101,2023-05-30,174.83768056740178,176.84333305757605,174.45235853913644,175.17359924316406,55964400,AAPL
102,2023-05-31,175.20326416230037,177.19904230758075,174.64009299685546,175.1242218017578,99625300,AAPL
103,2023-06-01,175.56880955803746,177.95978426232014,174.8080400825605,177.93014526367188,68901800,AAPL
104,2023-06-02,178.8588580217184,179.59986307293,177.11008187963884,178.77981567382812,61996900,AAPL
105,2023-06-05,180.43970891607717,182.731877134779,175.90474568833295,177.42628479003906,121946500,AAPL
106,2023-06-06,177.81157917901706,177.95977416384898,175.30203354675976,177.06069946289062,64848400,AAPL
107,2023-06-07,176.29993732672585,179.03672040758232,175.19337452542106,175.6873779296875,61944600,AAPL
108,2023-06-08,175.76641213704826,178.67115468077665,175.3317017878174,178.40440368652344,50214900,AAPL
109,2023-06-09,179.3232356709596,180.04447641965535,178.46367457216073,178.7897186279297,48900000,AAPL
110,2023-06-12,179.09598823299092,181.68456110008822,178.7995831921066,181.58575439453125,54274900,AAPL
111,2023-06-13,180.6076788745564,181.94147925145757,180.2519957588914,181.11155700683594,54929100,AAPL
112,2023-06-14,181.17082015656314,182.17859141427,179.8370198890403,181.74386596679688,57462900,AAPL
113,2023-06-15,181.75377253557645,184.28306801815378,181.57592343794417,183.7791748046875,65433200,AAPL
114,2023-06-16,184.490530124381,184.74742157511324,182.06004151498252,182.70223999023438,101256200,AAPL
115,2023-06-20,182.1983578536973,183.86809194337903,182.1983578536973,182.79115295410156,49799100,AAPL
116,2023-06-21,182.68243679920374,183.18632987573855,180.40014368436258,181.75372314453125,49515700,AAPL
117,2023-06-22,181.53638158238215,184.8066817993699,181.46721386744264,184.7572784423828,51245300,AAPL
118,2023-06-23,183.3246636484937,185.31055187722217,182.79113153727351,184.44110107421875,53117000,AAPL
119,2023-06-26,184.58932295318664,185.79469252512132,183.00850595123646,183.04803466796875,48088700,AAPL
120,2023-06-27,183.66059237854205,186.13060949863421,183.4432296659109,185.8045654296875,50730800,AAPL
121,2023-06-28,185.67612459327006,187.62249934110088,185.350095591546,186.9803009033203,51216800,AAPL
122,2023-06-29,186.81231462111722,187.79044671269003,186.67399428172388,187.31619262695312,46347300,AAPL
123,2023-06-30,189.33177465497502,192.14758538728958,188.9662018357955,191.64370727539062,85213200,AAPL
124,2023-07-03,191.45597092726317,191.5547776450248,189.46019281962833,190.1518096923828,31458200,AAPL
125,2023-07-05,189.27248168829453,190.66555990536892,188.33386310926684,189.0353546142578,46920300,AAPL
126,2023-07-06,187.56322301313529,189.71708585705593,186.93089921117289,189.5095977783203,45094300,AAPL
127,2023-07-07,189.11439856972888,190.3592817984136,187.9584323411384,188.3931427001953,46815000,AAPL
128,2023-07-10,186.9901751208951,187.71143099184326,184.79679865953796,186.3479766845703,59922200,AAPL
129,2023-07-11,186.89135939582033,187.02967973700999,184.3620645421884,185.82431030273438,46638100,AAPL
130,2023-07-12,187.40514750841933,189.40092573103476,186.20966756388748,187.49407958984375,60750200,AAPL
131,2023-07-13,188.2153081360164,188.897035286273,187.5039419858172,188.25482177734375,41342300,AAPL
132,2023-07-14,187.948525384943,188.88712881002033,187.35573036289856,188.40301513671875,41616200,AAPL
133,2023-07-17,189.598506397075,191.9894962144421,189.5095893997432,191.6634521484375,50520200,AAPL
134,2023-07-18,191.03112283932904,191.99936529239264,190.1122686661601,191.40655517578125,48288200,AAPL
135,2023-07-19,190.78413334726974,195.8525983579603,190.3395181934612,192.76014709472656,80507300,AAPL
136,2023-07-20,192.7502822772949,194.11373676342578,190.19134776196006,190.8137969970703,59581200,AAPL
137,2023-07-21,191.77212935032986,192.63169045749675,188.93653953192955,189.63803100585938,71951700,AAPL
138,2023-07-24,191.09041212625252,192.57242242955687,189.9443205401746,190.43832397460938,45377800,AAPL
139,2023-07-25,191.01136672601527,192.10805493602857,190.60628029804008,191.29788208007812,37283200,AAPL
140,2023-07-26,191.34728040522955,193.29365506077994,191.00148706119938,192.16732788085938,47471900,AAPL
141,2023-07-27,193.66911704133602,194.83495794865564,190.24073188727883,190.90269470214844,47460200,AAPL
142,2023-07-28,192.3352927070371,194.27179277672036,191.8116502798051,193.48138427734375,48291400,AAPL
143,2023-07-31,193.70862628447964,194.13347708185938,192.91821776612247,194.0939483642578,38824100,AAPL
144,2023-08-01,193.88647197429418,194.37058568804014,192.93797875368105,193.26402282714844,35175100,AAPL
145,2023-08-02,192.70084355962268,192.83916391140565,189.54911446715442,190.27035522460938,50389300,AAPL
146,2023-08-03,189.27250064800953,190.06289415573028,188.40304969856896,188.87728881835938,61235200,AAPL
147,2023-08-04,183.295020485719,185.13271368389906,179.73819007769725,179.80735778808594,115956800,AAPL
148,2023-08-07,179.9456936325003,180.93370048918646,175.2230220636036,176.7050323486328,97576100,AAPL
149,2023-08-08,177.5349191282476,178.1079648000796,175.45022447284256,177.6436004638672,67823000,AAPL
150,2023-08-09,178.70078370635215,178.76006170176663,174.88707688488682,176.0529327392578,60378500,AAPL
151,2023-08-10,177.3274561288203,178.58222898523437,175.47001359754938,175.8355712890625,54686900,AAPL
152,2023-08-11,175.42996682009903,176.71609814181758,174.66816996475507,175.8949432373047,52036700,AAPL
153,2023-08-14,176.0730260741773,177.77469387045335,175.42005736478495,177.54714965820312,43675600,AAPL
154,2023-08-15,176.97331337741676,177.56690888775307,175.1628176334086,175.5585479736328,43622600,AAPL
155,2023-08-16,175.24197103328896,176.6369303294026,174.61868139075943,174.6879425048828,46964900,AAPL
156,2023-08-17,175.25187020963352,175.6179215615527,171.6308784010705,172.1453399658203,66062900,AAPL
157,2023-08-18,170.46346761685473,173.23362560342792,170.12709527960956,172.630126953125,61172200,AAPL
158,2023-08-21,173.20394701107267,174.25264612165492,171.88812158676677,173.96572875976562,46311900,AAPL
159,2023-08-22,175.17271045239184,175.78609702554508,174.37134667878323,175.3408966064453,42038900,AAPL
160,2023-08-23,176.61716031274474,179.61486234805133,176.42918310654636,179.18943786621094,52722800,AAPL
161,2023-08-24,178.74425133745834,179.16967585239115,174.13391827576947,174.49998474121094,54945800,AAPL
162,2023-08-25,175.4893219988908,177.2404448053197,173.9459523611551,176.70620727539062,51449600,AAPL
163,2023-08-28,178.17043851174256,178.66510907128173,176.64685983066678,178.26937866210938,43820700,AAPL
164,2023-08-29,177.78457014737916,182.9291401969668,177.58670497165372,182.15745544433594,53003900,AAPL
165,2023-08-30,182.96875056526045,185.84773686983334,182.7708853589575,185.6498565673828,60813900,AAPL
166,2023-08-31,185.8378136528603,187.10416895130786,185.48165028166278,185.86749267578125,60794500,AAPL
167,2023-09-01,187.47023078000296,187.89564016216337,186.27312153245367,187.4405517578125,45766500,AAPL
168,2023-09-05,186.27311615331163,187.95499277883354,185.61025951662367,187.677978515625,45280000,AAPL
169,2023-09-06,186.3918455631262,186.8370611072444,179.53571941437733,180.9603729248047,81755800,AAPL
170,2023-09-07,173.312752460059,176.31046963604499,171.69023379276553,175.66738891601562,112488800,AAPL
171,2023-09-08,176.4489782367689,178.3188321743013,175.89493458078306,176.28077697753906,65551300,AAPL
172,2023-09-11,178.15065045906456,178.3781946740771,175.44973851819339,177.44821166992188,58953100,AAPL
173,2023-09-12,177.57683789873767,178.21001559327632,172.95661681425068,174.42083740234375,90370200,AAPL
174,2023-09-13,174.6285913393108,175.41017925863045,172.1255595752841,172.35311889648438,84267900,AAPL
175,2023-09-14,172.14534712441645,174.2229694212733,171.72982568427443,173.86680603027344,60895800,AAPL
176,2023-09-15,174.59889423512476,174.61868528190746,171.967258666553,173.14456176757812,109259500,AAPL
177,2023-09-18,174.59888982853914,177.46798769380123,174.2921965438023,176.07301330566406,67257600,AAPL
178,2023-09-19,175.62783421196144,177.71534451200176,175.24199179139225,177.16131591796875,51826900,AAPL
179,2023-09-20,177.3492658362857,177.78457830053213,173.5304088946865,173.6194610595703,58436200,AAPL
180,2023-09-21,172.68948203416045,174.42082885900223,172.006834299268,172.07608032226562,63149100,AAPL
181,2023-09-22,172.8081943086496,175.19250979208792,172.19480770645978,172.92691040039062,56725400,AAPL
182,2023-09-25,172.3432048049037,175.08368369125543,172.29373473406022,174.2031707763672,46172700,AAPL
183,2023-09-26,172.9565908960506,173.33253018900052,169.83026989319274,170.1270751953125,64588900,AAPL
184,2023-09-27,170.78004737841366,171.19556880826096,167.24810767663843,168.61338806152344,66921800,AAPL
185,2023-09-28,167.53501945328387,170.19634944676713,165.8333515413796,168.87063598632812,56294400,AAPL
186,2023-09-29,170.18646521737097,171.22527642192762,168.5243642708508,169.38510131835938,51861100,AAPL
187,2023-10-02,169.39494849088058,172.44212024536975,169.108031178775,171.89797973632812,52164500,AAPL
188,2023-10-03,170.42387079713225,171.77927819729268,168.99923247491208,170.5623779296875,49594600,AAPL
189,2023-10-04,169.26634637027362,172.3531005247124,169.14763028223018,171.8089599609375,53020300,AAPL
190,2023-10-05,171.93758200671277,173.5798918450903,170.83941278902026,173.045654296875,48527900,AAPL
191,2023-10-06,171.94747372177912,176.092815045354,171.33407201891083,175.59814453125,57266700,AAPL
192,2023-10-09,174.9253669894116,177.1414961017949,173.92613808717138,177.08213806152344,42390800,AAPL
193,2023-10-10,176.20163840129018,177.80436599291428,176.05322819338144,176.48854064941406,43698000,AAPL
194,2023-10-11,176.30057789253502,177.9329997364432,175.7069823006886,177.88352966308594,47551100,AAPL
195,2023-10-12,178.1506814733392,180.396475182863,177.13164612403907,178.7838592529297,56743100,AAPL
196,2023-10-13,179.4862324115919,179.99079085887703,176.24119532002288,176.94363403320312,51427100,AAPL
197,2023-10-16,174.86601479996662,177.17118104988546,174.6285675347915,176.8150177001953,52517000,AAPL
198,2023-10-17,174.76710920704838,176.51824728047166,172.9368371257381,175.26177978515625,57549400,AAPL
199,2023-10-18,173.7085055181981,175.68718764266174,173.24351401125745,173.96572875976562,54764400,AAPL
200,2023-10-19,174.16358722416024,175.9444040866048,173.32265641144056,173.58978271484375,59302900,AAPL
201,2023-10-20,173.44138408316581,173.55021220691836,170.79984518424126,171.03729248046875,64244000,AAPL
202,2023-10-23,169.08827156264798,172.15521956196545,168.11870652701532,171.15599060058594,55980100,AAPL
203,2023-10-24,171.20546620053886,171.81885280099095,169.62251453312876,171.59130859375,43816600,AAPL
204,2023-10-25,170.04796051874604,171.21537582153513,168.83106004342108,169.27627563476562,57157000,AAPL
205,2023-10-26,168.55401686361284,169.55326090861308,163.90411730631092,165.11111450195312,70625300,AAPL
206,2023-10-27,165.13090664912622,167.1590586780216,165.05175755916278,166.42694091796875,58499100,AAPL
207,2023-10-30,167.218431744534,169.3455090048735,167.07002152646473,168.47488403320312,51131000,AAPL
208,2023-10-31,167.5448753835713,169.07834159118553,166.11031910500105,168.94973754882812,44846000,AAPL
209,2023-11-01,169.1773025316942,172.37286957481675,168.30667766450742,172.1156463623047,56934900,AAPL
210,2023-11-02,173.64913976332178,175.88504503012373,173.58978171760563,175.6772918701172,77334800,AAPL
211,2023-11-03,172.38278939451087,174.93529110628108,171.5022764668811,174.76708984375,79829200,AAPL
212,2023-11-06,174.49996733550321,177.51744525540883,174.3317811800047,177.319580078125,63841300,AAPL
213,2023-11-07,177.2701137835187,180.495375116872,177.06236062659886,179.88198852539062,70530000,AAPL
214,2023-11-08,180.40632954214095,181.4945955371222,179.65442075331012,180.94056701660156,49340300,AAPL
215,2023-11-09,181.00982351508927,182.15744752284814,179.87207238589124,180.46568298339844,53763500,AAPL
216,2023-11-10,182.2488540012565,184.8245355233408,181.81296804065445,184.65611267089844,66133400,AAPL
217,2023-11-13,184.0815522328342,184.28957909475855,182.4866141219331,183.0710906982422,43627500,AAPL
218,2023-11-14,185.94394820695575,186.35011603301572,184.55705211313364,185.68638610839844,60108400,AAPL
219,2023-11-15,186.09256123667055,187.72711849110286,186.02320887124122,186.2510528564453,53790500,AAPL
220,2023-11-16,187.79646053927942,189.1734556093977,186.88505441646575,187.93515014648438,54412900,AAPL
221,2023-11-17,188.47010270019993,188.5988913131576,186.80582731444395,187.91534423828125,50922700,AAPL
222,2023-11-20,188.11347160798348,190.1145776039652,188.10357060538217,189.65887451171875,46505100,AAPL
223,2023-11-21,189.61926104331656,189.72823253932046,187.9648865974642,188.85646057128906,38134500,AAPL
224,2023-11-22,189.69851123933077,191.12502655036587,189.0446822742513,189.5201873779297,39617700,AAPL
225,2023-11-24,189.08432308458063,189.1140412122163,187.47948372810842,188.1927490234375,24048300,AAPL
226,2023-11-27,188.14317764380084,188.88616092409407,187.13271615011263,188.01438903808594,40552600,AAPL
227,2023-11-28,188.0045033953615,189.29234420962146,187.62805366546104,188.6186981201172,38415400,AAPL
228,2023-11-29,189.11401237919708,190.29288164913223,187.2020759179661,187.59832763671875,43014200,AAPL
229,2023-11-30,188.06392585220516,188.53944603911236,186.42936866830843,188.1728973388672,48794400,AAPL
230,2023-12-01,188.54936135651158,189.76784980640184,187.4596464071562,189.4508514404297,45704800,AAPL
231,2023-12-04,188.2026180609542,188.27197042434886,185.69628894913777,187.6577606201172,43389500,AAPL
232,2023-12-05,188.43046796633192,192.58125508438908,188.40073472916,191.6104278564453,66628400,AAPL
233,2023-12-06,192.6308143978356,192.93791176533594,190.3127099631217,190.520751953125,41089700,AAPL
234,2023-12-07,191.81848755335412,193.17566559760107,191.7788533108163,192.45249938964844,47477700,AAPL
235,2023-12-08,192.38313041357762,194.15639227120218,191.8580901155405,193.87901306152344,53406400,AAPL
236,2023-12-11,191.30332816215127,191.6797778466323,189.62913681721145,191.37266540527344,60943700,AAPL
237,2023-12-12,191.27362671385956,192.8982829604503,189.92634969600132,192.8883819580078,52696900,AAPL
238,2023-12-13,193.26481149731427,196.1475903161728,193.02706651664724,196.10797119140625,70404200,AAPL
239,2023-12-14,196.16742216364264,197.75244424587422,194.32482284497263,196.25657653808594,66831600,AAPL
240,2023-12-15,195.6819844119138,196.54384019084355,195.15694409646994,195.72161865234375,128538400,AAPL
241,2023-12-18,194.25545312358386,194.79040955452615,192.5713606983871,194.0573272705078,55751900,AAPL
242,2023-12-19,194.32480226669028,195.10740466398735,194.05732405565033,195.09750366210938,40714100,AAPL
243,2023-12-20,195.05787394759355,195.8305753609382,193.0072479248047,193.0072479248047,52242800,AAPL
244,2023-12-21,194.26537091395173,195.23619818360498,191.6896894536902,192.858642578125,46482500,AAPL
245,2023-12-22,193.35394675355903,193.58180582555468,191.16463132079943,191.7887420654297,37149600,AAPL
246,2023-12-26,191.79865490672267,192.0760341178965,191.02595351616222,191.243896484375,28919300,AAPL
247,2023-12-27,190.68915794498034,191.6897034098951,189.3022466284661,191.3429718017578,48087700,AAPL
248,2023-12-28,192.32370988068791,192.8388492190412,191.36278357008254,191.76895141601562,34049900,AAPL
249,2023-12-29,192.08593771837442,192.58125990446206,189.9362412446781,190.728759765625,42672100,AAPL
250,2024-01-02,185.3991117688797,186.67705163638013,182.16961614691823,183.9032440185547,82488700,AAPL
251,2024-01-03,182.49652699212288,184.14100045386294,181.7139093893273,182.5262451171875,58414500,AAPL
252,2024-01-04,180.4458443112642,181.37705232596554,179.18773699577187,180.20809936523438,71983600,AAPL
253,2024-01-05,180.28738953880892,181.05017488447822,178.48440937769652,179.48495483398438,62379700,AAPL
254,2024-01-08,180.38645226507356,183.86362411289957,179.80197564152536,183.82398986816406,59144500,AAPL
255,2024-01-09,182.19931060924736,183.41779895114087,181.0204413910758,183.40789794921875,42841800,AAPL
256,2024-01-10,182.62532257674977,184.65613174178498,182.1993375745178,184.44810485839844,46792900,AAPL
257,2024-01-11,184.79480792904317,185.3000462697353,181.90212796654464,183.85369873046875,49128400,AAPL
258,2024-01-12,184.3192926371913,184.99293868218925,183.45743685571247,184.18060302734375,40477800,AAPL
259,2024-01-16,180.45578462721193,182.5361287641061,179.23728115128065,181.9120330810547,65603000,AAPL
260,2024-01-17,179.57411959355028,181.2185778549055,178.613193289656,180.97091674804688,47317400,AAPL
261,2024-01-18,184.34903461223058,187.37050341346043,184.09147247948349,186.8652801513672,78005800,AAPL
262,2024-01-19,187.55873492259758,190.15421881279246,187.05351164263914,189.7678680419922,68903000,AAPL
263,2024-01-22,190.50092877344645,193.50258021639056,190.46129453087994,192.0760498046875,60133900,AAPL
264,2024-01-23,193.19546652112328,193.91863266844476,192.01659731903075,193.3539581298828,42355600,AAPL
265,2024-01-24,193.59175002999643,194.54277541900203,192.52185213587853,192.68035888671875,53631300,AAPL
266,2024-01-25,193.39358838897635,194.43376796447615,191.30332823639347,192.35340881347656,54822100,AAPL
267,2024-01-26,192.45249496932922,192.93790105900956,190.14429166563914,190.6197967529297,44594000,AAPL
268,2024-01-29,190.2136280052267,190.4018528619721,187.8063693410428,189.93624877929688,47145600,AAPL
269,2024-01-30,189.15363947733223,190.00559424490717,185.71610228505008,186.28076171875,55859400,AAPL
270,2024-01-31,185.2901205380725,185.34957189909602,182.62529981948686,182.67481994628906,55467800,AAPL
271,2024-02-01,182.26864171710477,185.2009402436754,182.1002340078653,185.11178588867188,64885400,AAPL
272,2024-02-02,178.1773017145222,185.5774165638072,177.57300802816712,184.11126708984375,102551700,AAPL
273,2024-02-05,186.38975267397447,187.47946764726828,184.1013663460926,185.9241485595703,69668800,AAPL
274,2024-02-06,185.1118168962398,187.53889270164484,185.02266252630227,187.52899169921875,43490800,AAPL
275,2024-02-07,188.85644306077413,189.26261088240534,186.84543618864265,187.63795471191406,53439000,AAPL
276,2024-02-08,187.6181328392653,187.76672344534998,185.59722501634783,186.5581512451172,40962000,AAPL
277,2024-02-09,187.12353611951417,188.45270503827624,186.47880163607178,187.32192993164062,45155200,AAPL
278,2024-02-12,186.8954092628083,187.14338640307878,185.27859346494134,185.63568115234375,41781900,AAPL
279,2024-02-13,184.26684396147397,184.70328611762721,182.02512109310902,183.54273986816406,56529500,AAPL
